Airline ID,Flight Number,Departure Date,Arrival Date,Departure Time,Arrival Time,Booking Code,Passenger Name,Seat Number,Class,Fare,Extras,Loyalty Points,Status,Gate,Terminal,Baggage Claim,Duration (hours),Layovers,Layover Locations,Aircraft Type,Pilot,Cabin Crew,Inflight Entertainment,Meal Option,WiFi Availability,Window Seat,Aisle Seat,Emergency Exit Row,Number of Stops,Reward Program Member,Airline Name,flag_status
2,8536,2023-12-21 23:40:45,2023-04-30 10:51:40,17:29:39,09:21:34,Bhrl,Wadcx,Oap,Business,551.26,Extra Baggage,4875,Pending,Uu,D,Xsd,11.6,0,Vpw,Eaa,Qubg,Fpls,Yes,Non-Vegetarian,Available,True,False,False,2,Yes,Delta Air Lines,6
13,4255,2023-09-23 10:11:10,2023-04-04 15:24:29,05:29:03,01:37:02,Bghv,Wqytg,Wrr,Economy,581.3,No Extras,0,Confirmed,Gh,D,Mml,4.86,2,Gdb,Scj,Dxup,Bohv,Yes,Non-Vegetarian,Available,True,True,True,0,Yes,British Airways,7
4,5048,2023-06-23 01:35:29,2023-11-02 08:32:20,20:40:12,05:21:45,Bjvx,Lvsfg,Kdn,First,262.97,No Extras,0,Cancelled,Be,B,Aan,8.57,2,Ycv,Nyk,Aecp,Swwc,Yes,Vegan,Not Available,False,True,False,1,No,Southwest Airlines,4
18,9947,2023-06-16 01:02:14,2023-01-04 16:50:20,19:57:43,12:20:05,Bcri,Ezdkv,Lgy,Economy,417.73,Meal,0,Pending,By,A,Tjd,11.01,2,Dye,Mdd,Qegl,Wlxa,No,Vegan,Not Available,True,False,True,1,No,Emirates,6
19,4157,2023-07-11 05:05:58,2023-02-11 05:17:41,13:09:14,17:03:02,Bxze,Jxwcr,Gos,Business,951.55,Extra Baggage,1166,Cancelled,Rx,A,Cej,11.84,2,Ekg,Wpf,Wvha,Zund,Yes,Vegan,Not Available,True,True,True,1,No,Singapore Airlines,7
16,1476,2023-10-06 23:39:11,2023-01-19 22:36:31,07:28:34,22:26:02,Bmev,Ozluy,Itp,Economy,859.44,No Extras,886,Confirmed,Jr,B,Dzg,4.83,2,Coc,Ccj,Mqba,Taam,No,Vegan,Available,True,False,True,2,No,Klm Royal Dutch Airlines,6
14,6283,2023-07-25 08:22:43,2023-12-26 03:01:17,11:01:49,06:35:19,Bvbg,Pzejk,Lvd,Economy,480.8,Extra Baggage,317,Cancelled,Pm,B,Uhu,1.62,2,Cod,Byz,Gwnk,Iqzb,No,Vegetarian,Not Available,True,False,False,0,Yes,Lufthansa,4
8,3359,2023-08-29 18:59:39,2023-12-13 05:15:15,21:13:19,15:57:44,Bcxi,Ayplb,Cqr,Economy,447.39,No Extras,1267,Confirmed,Aq,B,Bap,1.18,0,Toe,Xxw,Dpyw,Ilmk,No,Non-Vegetarian,Available,True,False,False,2,Yes,Frontier Airlines,4
12,8405,2023-03-23 14:21:47,2023-10-03 21:32:42,18:52:13,13:55:17,Bcvx,Lbvkc,Pcl,First,794.47,No Extras,0,Pending,Hj,D,Dlp,3.95,0,Zbi,Sgo,Ttde,Vzko,No,Vegan,Not Available,True,True,True,2,Yes,Air Canada,5
9,9024,2023-02-26 20:58:47,2023-04-30 05:40:24,04:21:38,01:01:59,Bfjc,Eoesl,Xzk,Economy,428.16,Meal,2903,Cancelled,Nk,C,Pqn,8.38,1,Ipv,Two,Yupg,Gzzs,No,Vegetarian,Available,False,False,False,0,No,Hawaiian Airlines,0
6,2261,2023-06-08 11:56:50,2023-10-21 19:00:48,06:14:11,23:50:33,Btil,Hcvzm,Wxa,First,620.61,Extra Baggage,0,Confirmed,Sr,A,Jmk,7.54,1,Gbu,Aio,Njuz,Udzu,Yes,Vegan,Not Available,False,False,True,0,No,Alaska Airlines,0
18,7323,2023-06-28 02:26:37,2023-06-02 19:29:02,03:26:57,21:47:42,Blpk,Ukkgf,Dnf,Business,877.46,Extra Baggage,1727,Pending,Ks,A,Aqi,7.8,1,Ztf,Hdl,Unim,Khsn,No,Vegan,Available,True,False,True,0,No,Emirates,2
2,6937,2023-11-09 23:09:40,2023-05-20 21:44:53,09:09:14,16:59:28,Blqd,Kiopb,Ibn,First,233.59,No Extras,2946,Pending,Ju,A,Gak,7.43,0,Prq,Esf,Hjhp,Zyts,Yes,Vegetarian,Available,False,True,False,0,Yes,Delta Air Lines,6
8,2582,2023-02-21 17:39:41,2023-05-04 00:30:51,17:28:04,12:37:09,Bjqh,Kzflz,Hua,Business,754.52,No Extras,0,Confirmed,Hr,C,Jww,1.53,1,Pnv,Vwm,Lfkb,Waff,No,Non-Vegetarian,Not Available,True,False,True,2,Yes,Frontier Airlines,0
14,2498,2023-02-08 04:18:36,2023-09-13 20:13:10,08:57:19,14:32:11,Bgwr,Zeyrl,Sec,Business,997.59,No Extras,3626,Pending,Ts,D,Elq,1.99,1,Pen,Ouv,Oprj,Fije,No,Non-Vegetarian,Available,False,False,True,1,No,Lufthansa,0
6,9940,2023-03-27 15:57:34,2023-11-25 08:43:15,18:38:20,10:02:18,Bzvx,Hwacd,Xef,First,86.21,Meal,0,Cancelled,Gb,C,Uvw,6.39,0,Cxo,Axp,Nzrh,Usoi,Yes,No Meal,Not Available,True,True,False,0,No,Alaska Airlines,5
10,9722,2023-08-24 17:24:45,2023-10-21 02:08:05,10:59:41,08:33:51,Bxuh,Hrhbl,Qhf,First,78.07,Extra Baggage,0,Pending,Ge,C,Qbc,5.96,0,Bdj,Ulw,Qxxu,Gkkm,Yes,Vegetarian,Not Available,False,False,False,1,No,Allegiant Air,4
8,3209,2023-06-24 12:00:33,2023-11-07 05:32:31,04:57:46,13:28:53,Bbnp,Shiut,Vpr,Business,712.38,Meal,0,Pending,Qe,B,Nnl,1.45,1,Mwq,Acj,Cnyy,Nofm,No,Vegan,Not Available,False,True,False,0,No,Frontier Airlines,0
17,5063,2023-08-05 18:56:24,2023-12-27 00:41:10,15:50:56,17:03:05,Btjr,Ososi,Tdo,Economy,471.79,Extra Baggage,0,Pending,Lg,D,Wsz,9.0,2,Udq,Xif,Rudw,Yqrc,Yes,No Meal,Not Available,True,True,False,0,Yes,Qantas,5
12,8228,2023-01-22 07:59:12,2023-12-23 04:22:52,05:54:26,02:48:35,Bepk,Trpmo,Wsn,First,224.01,Meal,0,Cancelled,Nl,C,Tik,1.59,1,Ndu,Sch,Ljfv,Vaie,No,Vegetarian,Not Available,True,True,False,2,Yes,Air Canada,1
17,6666,2023-08-23 20:51:06,2023-09-03 07:49:46,11:53:57,05:58:42,Bsfg,Tsoed,Unc,Economy,542.06,Meal,0,Pending,Tq,C,Enh,10.53,1,Ugy,Piu,Waiz,Tkef,Yes,Vegetarian,Available,False,False,True,1,Yes,Qantas,0
13,9681,2023-02-03 03:20:55,2023-02-23 00:30:15,03:30:52,16:59:20,Bvkr,Rnjaq,Gqd,First,896.64,Meal,0,Pending,Vr,B,Qxv,2.05,2,Pad,Fnb,Mfli,Mozu,Yes,Vegan,Not Available,False,False,False,1,No,British Airways,4
19,9196,2023-08-20 15:26:29,2023-05-02 13:23:10,03:49:49,02:46:08,Brtw,Asobd,Zmr,Business,546.65,No Extras,683,Confirmed,Xh,A,Qpd,8.6,1,Oey,Pfg,Qesh,Gjvd,No,Vegetarian,Available,True,True,False,1,Yes,Singapore Airlines,3
12,9267,2023-11-23 20:33:31,2023-08-12 07:53:54,03:32:35,14:56:48,Bhuj,Cwhku,Cfc,First,943.16,Extra Baggage,0,Confirmed,Uc,C,Jee,2.03,1,Nxq,Nnn,Ekaw,Nlel,Yes,Vegan,Available,False,False,False,2,Yes,Air Canada,2
16,6372,2023-09-09 01:09:52,2023-10-15 02:24:32,11:50:08,06:18:01,Bqim,Fwiqo,Nvh,First,591.11,Extra Baggage,4892,Cancelled,Uu,A,Cgk,3.74,0,Eys,Xia,Vvnt,Lnrl,No,Vegetarian,Not Available,False,True,False,1,No,Klm Royal Dutch Airlines,4
5,7150,2023-08-18 03:15:09,2023-02-07 13:47:38,09:38:12,05:20:51,Bhqp,Morqi,Bvb,Economy,226.91,Meal,0,Cancelled,Ox,D,Pai,11.23,1,Aii,Aef,Dqwm,Xlfj,Yes,Vegetarian,Available,True,False,False,0,Yes,Jetblue Airways,2
16,1472,2023-06-17 22:00:03,2023-07-20 11:25:45,08:31:07,10:05:17,Bypu,Bruis,Ngl,Business,846.59,Meal,0,Cancelled,Sl,C,Uiw,8.47,0,Qaq,Wsb,Tuek,Txrq,Yes,Vegan,Not Available,False,True,True,0,Yes,Klm Royal Dutch Airlines,4
6,1837,2023-02-27 15:07:30,2023-10-17 08:19:51,18:57:14,15:27:59,Bhzj,Jnxza,Hiv,Business,411.08,Extra Baggage,0,Confirmed,Ue,C,Udm,5.62,1,Fht,Tty,Yusk,Pigt,Yes,Vegetarian,Not Available,False,True,False,1,Yes,Alaska Airlines,0
11,9794,2023-06-20 04:24:54,2023-01-29 23:32:03,13:18:49,10:25:44,Blrw,Zrxai,Rgf,First,623.44,Meal,4342,Pending,Ol,A,Efj,3.87,2,Zbs,Ykh,Inta,Gatf,Yes,Vegetarian,Not Available,True,True,False,1,Yes,Skywest Airlines,7
17,2186,2023-07-24 03:25:33,2023-10-15 17:20:54,16:18:15,16:50:13,Biwy,Tpsca,Bfo,First,423.46,Extra Baggage,0,Pending,Rm,C,Vyb,8.83,0,Vva,Ueb,Vcoc,Vahb,Yes,No Meal,Not Available,False,False,True,0,No,Qantas,4
14,7461,2023-12-22 12:36:41,2023-01-02 18:51:47,22:26:29,13:42:10,Bdew,Htqej,Uyq,Economy,453.7,No Extras,0,Cancelled,Ji,B,Yae,2.16,0,Uns,Fwu,Wzma,Tlwg,No,Non-Vegetarian,Available,False,True,True,2,Yes,Lufthansa,6
6,2481,2023-08-16 01:20:13,2023-01-17 09:48:38,22:07:51,06:59:50,Bpar,Hxzlp,Dew,First,214.62,Extra Baggage,3615,Pending,Dc,C,Ezp,2.6,0,Qbi,Wsm,Rryg,Pvcz,No,Non-Vegetarian,Not Available,False,False,False,0,No,Alaska Airlines,6
11,8699,2023-05-08 00:16:41,2023-04-07 01:08:13,16:16:01,18:41:30,Brzy,Sdjdp,Mzm,First,644.44,Extra Baggage,0,Confirmed,Iq,C,Tiu,8.87,2,Ptj,Tjf,Boeq,Tatn,No,No Meal,Available,True,True,True,0,Yes,Skywest Airlines,7
12,8332,2023-02-04 23:02:51,2023-08-04 03:15:12,18:08:22,02:17:18,Bsia,Cvsvu,Mzx,First,350.23,Meal,1333,Cancelled,Qh,B,Qos,2.08,2,Fpz,Hfy,Dbqb,Vypp,No,Vegan,Available,True,False,True,1,Yes,Air Canada,4
13,1231,2023-08-16 17:25:03,2023-02-26 20:14:25,22:49:51,02:13:35,Bczb,Bhkwg,Sgw,Business,383.16,No Extras,1717,Cancelled,Nu,C,Duf,4.56,2,Ozs,Zzy,Usjt,Hjhd,No,No Meal,Available,True,False,True,1,Yes,British Airways,6
4,1327,2023-11-24 04:21:55,2023-07-12 08:41:56,04:11:57,12:24:03,Bbqf,Fidnu,Etk,Economy,234.39,Meal,0,Pending,Zy,C,Tlx,1.02,2,Tbo,Uqh,Yktu,Cezi,No,Vegetarian,Not Available,True,False,True,2,Yes,Southwest Airlines,6
7,7381,2023-02-20 07:27:34,2023-02-23 20:12:14,23:34:32,15:24:38,Beuk,Yossp,Jzi,Business,375.48,Extra Baggage,0,Cancelled,Mc,A,Hgb,11.74,2,Qkv,Mih,Jmak,Txbo,No,Vegetarian,Not Available,True,False,True,2,No,Spirit Airlines,4
2,6239,2023-10-07 22:06:06,2023-02-13 12:04:10,04:38:34,20:00:33,Bivy,Lxjfr,Vau,Business,830.27,No Extras,0,Pending,Kl,A,Ykr,2.77,2,Vdu,Rte,Klji,Nhfb,Yes,No Meal,Available,False,True,True,1,No,Delta Air Lines,6
6,1949,2023-07-05 10:15:12,2023-08-06 02:23:21,10:43:59,18:54:30,Bdgm,Shoem,Ouv,First,956.7,No Extras,0,Cancelled,Tv,C,Opx,7.72,2,Blv,Pdi,Kmyp,Zfyi,No,Non-Vegetarian,Not Available,True,False,False,0,Yes,Alaska Airlines,4
6,8038,2023-01-15 16:59:27,2023-11-28 06:58:29,14:38:29,06:53:11,Bptq,Nobsb,Zme,Economy,467.67,No Extras,0,Cancelled,Xt,A,Pwn,8.4,2,Fmm,Zmh,Ztyt,Vjlo,Yes,Vegan,Available,True,True,False,0,No,Alaska Airlines,5
18,9048,2023-12-01 23:53:37,2023-07-22 11:16:49,03:00:59,14:28:11,Btbe,Eeyvb,Nvw,First,761.43,No Extras,0,Cancelled,Id,C,Vcw,8.59,2,Lgf,Cpy,Zjgw,Csla,Yes,No Meal,Available,False,False,False,2,No,Emirates,6
8,3297,2023-08-23 01:16:54,2023-11-16 10:28:48,21:11:14,03:48:54,Brmr,Qgwjv,Dih,Business,914.06,Extra Baggage,1344,Pending,Hc,C,Qft,3.87,2,Lyh,Boe,Mqsa,Kdeq,No,Vegetarian,Available,False,False,True,0,Yes,Frontier Airlines,4
8,2307,2023-09-08 00:40:24,2023-04-12 23:49:12,21:26:39,15:15:17,Bknl,Orhdk,Hic,First,290.7,No Extras,0,Pending,Lt,A,Psf,4.18,1,Xwc,Uox,Htav,Frhh,Yes,Vegan,Available,True,False,False,1,No,Frontier Airlines,2
8,9389,2023-06-26 12:25:51,2023-01-06 06:56:12,18:42:43,14:27:08,Bdgm,Gpxwc,Ibo,First,176.9,Meal,596,Pending,Ep,C,Dbh,1.73,1,Aqy,Uuy,Xpta,Beah,No,No Meal,Available,False,False,True,2,Yes,Frontier Airlines,2
8,3779,2023-09-03 08:00:20,2023-08-23 20:11:11,02:47:07,13:22:16,Bskg,Xtoxu,Jma,First,281.14,No Extras,105,Cancelled,To,A,Fxo,8.69,1,Rrf,Cmu,Seri,Alvt,Yes,Vegetarian,Not Available,True,False,False,2,Yes,Frontier Airlines,2
1,8318,2023-11-17 18:27:20,2023-08-30 15:24:38,01:59:44,07:10:12,Byos,Isnbt,Hnp,Business,895.84,Extra Baggage,0,Confirmed,Vq,C,Hvf,3.88,0,Juq,Eui,Asai,Xtkr,Yes,Non-Vegetarian,Not Available,False,True,True,0,Yes,American Airline,6
2,4336,2023-07-29 17:34:03,2023-01-10 12:27:41,06:44:16,08:51:22,Btqw,Rkkra,Xzw,Economy,340.73,Meal,0,Pending,Ky,A,Ujl,3.42,1,Llt,Dog,Arie,Kmmm,No,Vegetarian,Available,True,True,True,0,Yes,Delta Air Lines,3
12,6335,2023-01-25 08:39:56,2023-10-14 17:23:33,13:25:39,09:22:55,Bals,Haxiv,Ahy,Business,549.46,Meal,0,Pending,Zc,D,Ege,4.63,0,Xyf,Sfh,Zbvm,Nvta,No,Vegan,Available,True,True,True,2,No,Air Canada,5
15,9407,2023-01-04 10:25:27,2023-07-02 16:04:12,12:28:16,01:20:29,Byej,Gvqql,Aaa,Economy,966.73,Meal,0,Confirmed,Dj,D,Mit,3.59,1,Mla,Lva,Qbnz,Whxc,Yes,Vegan,Not Available,False,False,False,2,Yes,Air France,0
4,8502,2023-05-15 03:08:16,2023-08-12 01:05:44,05:09:17,10:53:52,Bzkp,Acowh,Dex,First,502.37,No Extras,0,Pending,Jf,A,Zim,5.1,2,Efo,Cxg,Scpo,Aopa,No,No Meal,Not Available,True,False,True,2,Yes,Southwest Airlines,4
3,8526,2023-08-01 01:20:13,2023-02-18 16:17:59,08:28:37,07:25:14,Briv,Lqfxl,Lxf,Economy,397.93,Meal,0,Pending,Zn,B,Snp,3.84,1,Jub,Sbl,Ekqr,Fnfq,No,No Meal,Available,False,False,True,2,Yes,United Airlines,2
14,2649,2023-06-24 05:20:42,2023-10-15 14:46:43,18:14:25,20:26:33,Bint,Ukbtp,Gax,Economy,926.29,No Extras,2877,Pending,Ye,A,Eja,6.95,1,Kao,Txc,Vdfv,Dbng,Yes,Non-Vegetarian,Available,False,False,False,1,Yes,Lufthansa,0
8,3862,2023-11-11 04:51:29,2023-01-14 05:58:44,22:39:12,09:42:07,Bflw,Tdxvi,Mov,Economy,151.28,Extra Baggage,0,Cancelled,As,B,Bow,4.45,1,Aia,Ujw,Djkr,Aifj,No,Vegan,Not Available,True,True,False,0,No,Frontier Airlines,3
13,9801,2023-08-14 17:50:45,2023-10-17 11:10:40,15:17:19,23:38:24,Bkvd,Zqqbu,Lqz,First,722.56,Meal,0,Confirmed,Pf,C,Iyy,4.52,0,Zyj,Cwb,Cixw,Lsgb,No,Vegan,Not Available,False,False,True,2,No,British Airways,4
19,1917,2023-07-05 13:32:52,2023-01-16 15:46:37,18:38:14,16:01:57,Bxfr,Kfsqw,Mui,Business,459.42,No Extras,1560,Pending,Ae,C,Izj,9.66,2,Vrn,Bhj,Xjco,Qkvd,No,No Meal,Available,False,True,True,1,No,Singapore Airlines,6
5,9353,2023-04-12 18:17:50,2023-03-18 03:56:53,21:06:29,04:32:42,Bfay,Pqwyo,Mqz,First,797.13,Extra Baggage,0,Cancelled,Jz,D,Ehb,8.47,2,Cml,Npb,Feum,Abwi,Yes,Vegan,Available,False,False,True,0,No,Jetblue Airways,6
13,5137,2023-03-05 23:36:26,2023-02-08 00:04:50,23:38:40,09:27:34,Bjlg,Mqhzi,Sfr,Economy,497.89,Meal,0,Cancelled,Fo,D,Lro,5.6,0,Ogd,Yuv,Aekb,Abyb,No,Vegan,Available,True,False,False,1,Yes,British Airways,6
1,8347,2023-12-20 15:12:06,2023-11-20 20:03:09,03:50:35,19:26:49,Bxkt,Hqtnz,Jju,Business,839.19,No Extras,0,Cancelled,Qz,B,Kle,5.76,0,Qpg,Phz,Ubaj,Bijz,Yes,Vegan,Available,False,False,True,0,No,American Airline,6
16,6449,2023-08-18 13:12:56,2023-10-11 12:52:00,10:08:12,01:22:00,Bxap,Tlamg,Oie,Economy,459.27,Meal,1059,Pending,Mb,D,Msz,8.88,2,Zkz,Smh,Jhtk,Vfdd,Yes,Vegan,Available,True,False,False,1,Yes,Klm Royal Dutch Airlines,4
2,6682,2023-02-07 12:18:21,2023-07-11 21:55:49,14:38:05,04:08:12,Bdfj,Wpzyx,Pse,First,197.42,No Extras,4955,Confirmed,Bo,A,Gwi,6.32,0,Jcr,Ofh,Yzzr,Fobq,No,Vegetarian,Not Available,False,True,True,1,No,Delta Air Lines,4
7,3811,2023-09-06 15:10:43,2023-06-23 19:59:35,01:18:13,04:54:38,Bgls,Ckrjp,Fif,Business,428.89,Meal,0,Pending,Pw,C,Rlg,10.02,0,Udz,Aho,Utsq,Orjv,Yes,Non-Vegetarian,Available,True,True,False,1,No,Spirit Airlines,7
6,4421,2023-10-01 00:14:31,2023-11-23 05:54:21,13:26:41,10:12:24,Bjzb,Shfcb,Ore,First,174.41,No Extras,1387,Confirmed,Qa,A,Rwn,5.73,1,Std,Jau,Rjzh,Omox,No,Vegetarian,Not Available,True,True,True,2,No,Alaska Airlines,1
5,5215,2023-06-14 06:09:39,2023-01-15 00:22:33,06:59:50,13:16:29,Biaj,Qxccu,Ijk,First,103.91,Meal,566,Cancelled,Ev,C,Ues,11.46,1,Ckx,Nht,Bxeq,Preb,Yes,Vegan,Available,True,True,False,0,No,Jetblue Airways,3
4,3721,2023-04-08 16:32:34,2023-03-11 20:57:23,09:03:25,18:15:09,Bazb,Oeyun,Pmq,Economy,280.08,Extra Baggage,3602,Pending,Bc,D,Dja,6.75,2,Naz,Dpv,Envc,Ufui,Yes,No Meal,Not Available,False,True,False,2,Yes,Southwest Airlines,6
2,9314,2023-08-20 08:44:27,2023-01-26 10:39:37,06:00:46,03:25:23,Beqm,Wwgen,Huw,Business,447.05,No Extras,0,Confirmed,Wj,D,Fhb,5.96,0,Oks,Xbk,Ziqg,Lcps,Yes,No Meal,Available,False,True,False,2,No,Delta Air Lines,6
10,4253,2023-07-31 18:25:53,2023-05-09 15:42:06,12:37:58,17:09:01,Bfxj,Skghd,Kdd,Business,173.63,No Extras,4762,Pending,Lg,B,Ttp,8.6,2,Nxa,Qot,Bwlr,Spuq,No,Non-Vegetarian,Not Available,False,False,True,0,No,Allegiant Air,6
5,1788,2023-10-14 17:33:11,2023-06-06 22:33:11,07:29:17,19:35:17,Bbes,Fejrq,Pxy,Economy,709.15,Extra Baggage,4154,Pending,Rk,B,Rsk,10.71,0,Ltd,Ksm,Gwxg,Tmti,No,Vegetarian,Not Available,False,True,False,1,Yes,Jetblue Airways,6
18,1256,2023-05-19 00:09:50,2023-06-13 09:55:54,22:44:20,01:03:54,Bbva,Nmfpj,Mzq,First,651.53,No Extras,0,Cancelled,Oy,C,Pwl,1.91,2,Epf,Dex,Vqgs,Btfe,Yes,Vegan,Available,True,True,True,0,Yes,Emirates,5
10,5025,2023-07-14 17:25:30,2023-03-17 04:11:27,16:28:16,00:40:29,Bhof,Vguak,Fmr,Economy,814.15,No Extras,0,Confirmed,Zv,B,Ieo,3.11,0,Qva,Xab,Dzwz,Fvyi,Yes,No Meal,Not Available,True,True,False,0,Yes,Allegiant Air,7
15,6956,2023-11-19 17:49:11,2023-09-15 13:57:13,10:52:55,22:08:45,Bdlp,Fdkwb,Mjc,Business,279.81,No Extras,0,Confirmed,Li,A,Pew,6.26,2,Gco,Tyz,Livi,Unwx,No,Vegan,Available,True,True,False,1,Yes,Air France,7
9,7741,2023-04-20 19:40:58,2023-12-11 01:16:50,10:16:50,15:28:39,Bubh,Igner,Ywc,First,409.41,Meal,0,Confirmed,Dp,C,Nvc,3.95,1,Rzk,Vij,Facl,Bgma,No,Non-Vegetarian,Not Available,False,False,True,0,Yes,Hawaiian Airlines,0
11,4654,2023-09-15 09:21:47,2023-05-26 15:30:22,02:50:51,12:59:18,Bvfc,Qunpz,Jkl,Business,675.94,Extra Baggage,0,Cancelled,Tf,D,Jrl,7.73,1,Ryb,Ery,Ztgs,Tbdl,No,Non-Vegetarian,Available,True,False,False,1,Yes,Skywest Airlines,2
17,8660,2023-05-23 19:49:06,2023-07-13 18:04:28,06:12:23,21:15:01,Bahl,Usykz,Uvf,Business,436.14,Meal,0,Confirmed,Sz,C,Biz,11.65,0,Jou,Yhv,Zssi,Ujbt,Yes,No Meal,Available,True,False,True,0,Yes,Qantas,4
9,4251,2023-02-21 11:18:40,2023-02-08 08:37:50,19:55:34,20:16:38,Bgqm,Aektm,Nya,Business,414.87,No Extras,0,Confirmed,Km,A,Pph,2.82,1,Oqk,Ljp,Kbzl,Hjyx,Yes,Non-Vegetarian,Available,True,False,False,1,No,Hawaiian Airlines,2
16,6268,2023-09-03 20:20:12,2023-07-07 22:32:42,12:50:01,16:07:16,Bxzr,Bazkd,Pbk,Economy,379.57,No Extras,0,Pending,Yd,C,Guj,8.32,2,Tos,Bgm,Wumb,Hghz,Yes,No Meal,Available,False,False,True,0,Yes,Klm Royal Dutch Airlines,6
6,8176,2023-02-25 01:43:33,2023-08-23 04:07:09,21:05:37,07:40:05,Bphu,Vhzrk,Gdf,Business,521.81,Extra Baggage,0,Pending,Ys,C,Vfm,10.6,0,Jay,Tmp,Jgrr,Yipm,No,No Meal,Not Available,False,False,False,2,No,Alaska Airlines,4
11,8562,2023-05-11 07:25:08,2023-11-13 13:24:54,09:33:05,17:09:18,Bxlf,Bvdjy,Yid,First,437.69,Meal,0,Pending,Sa,D,Omm,9.86,2,Kcz,Qjx,Fyax,Wetc,Yes,Vegan,Not Available,False,True,True,0,No,Skywest Airlines,4
17,9799,2023-06-28 06:15:35,2023-02-07 01:36:18,10:47:28,23:36:56,Bbgv,Tlrol,Gcs,Business,569.86,No Extras,0,Cancelled,Pn,A,Dmn,3.18,1,Dqj,Hny,Pcsx,Rhac,Yes,Vegetarian,Not Available,False,False,False,1,Yes,Qantas,2
4,5426,2023-10-22 06:08:14,2023-07-16 00:54:38,00:31:39,23:45:44,Bdyt,Afkaf,Tuy,First,987.74,No Extras,0,Cancelled,Ib,C,Slx,6.45,2,Ivx,Tjk,Wehn,Bcrx,Yes,Vegan,Not Available,False,False,True,0,No,Southwest Airlines,6
15,4927,2023-05-09 10:29:09,2023-06-17 14:49:09,22:24:34,01:32:33,Bpqc,Hftlr,Lbq,Economy,511.15,Meal,1253,Pending,Wr,D,Uxe,9.14,1,Vpf,Eki,Pnmf,Rflr,Yes,Vegan,Available,False,False,True,2,Yes,Air France,0
1,6326,2023-06-04 08:01:55,2023-04-17 22:22:11,03:53:03,21:03:54,Bxcn,Eehsb,Kao,Business,786.27,No Extras,0,Confirmed,Ys,D,Doq,6.14,0,Xyx,Khe,Zloz,Wuuy,Yes,No Meal,Available,True,True,False,2,Yes,American Airline,7
1,3152,2023-06-03 00:57:03,2023-11-19 21:27:49,06:18:26,03:27:44,Bnga,Nqrrq,Ayg,Economy,685.06,Extra Baggage,4882,Confirmed,Ts,A,Oay,5.57,2,Jnh,Vwv,Giri,Otox,Yes,Vegetarian,Available,True,False,True,2,Yes,American Airline,4
9,9738,2023-01-22 03:03:21,2023-03-07 06:42:14,20:15:11,21:27:31,Bond,Hxjds,Blf,Business,579.26,No Extras,0,Cancelled,Ll,A,Qbv,8.52,2,Olu,Qlq,Wozy,Dfmu,No,Non-Vegetarian,Available,True,True,False,0,No,Hawaiian Airlines,5
12,8888,2023-03-03 17:15:53,2023-03-22 17:30:31,05:39:17,02:21:40,Bdyk,Qxmhd,Fda,Economy,751.76,Extra Baggage,0,Cancelled,Xu,D,Olh,1.49,1,Lfh,Qnj,Bpuy,Jtnn,No,No Meal,Not Available,False,False,True,2,No,Air Canada,0
4,6474,2023-11-23 09:53:31,2023-03-03 19:19:41,07:38:48,06:52:09,Bakl,Etuot,Omu,First,655.47,Meal,0,Pending,Zh,C,Ift,2.21,1,Ycz,Kxm,Rzpl,Tkgg,No,No Meal,Available,True,True,False,1,Yes,Southwest Airlines,3
13,1488,2023-07-05 06:50:54,2023-08-31 04:43:33,08:07:03,07:05:42,Boyz,Iazjc,Mhq,First,114.15,Extra Baggage,0,Cancelled,Re,C,Rtp,10.58,1,Ajr,Yjh,Mnrr,Cwip,Yes,No Meal,Not Available,True,True,False,1,No,British Airways,1
7,2822,2023-07-25 08:57:47,2023-06-30 21:47:47,13:51:17,00:19:23,Bxoz,Wmvhn,Qlb,Economy,758.41,No Extras,0,Cancelled,Ut,C,Jff,6.21,1,Nmk,Yxc,Ihkg,Dybc,Yes,Vegetarian,Not Available,True,False,False,2,No,Spirit Airlines,2
8,8760,2023-01-01 12:42:18,2023-08-24 15:19:36,12:21:27,14:26:08,Bvdf,Lvkox,Ghk,Economy,909.86,Extra Baggage,2347,Pending,Ex,D,Pma,2.41,1,Uar,Lac,Ffro,Lgpq,No,Non-Vegetarian,Available,True,False,True,1,No,Frontier Airlines,0
13,6622,2023-09-25 18:43:29,2023-04-03 19:07:18,02:13:51,22:37:57,Bvbw,Qyuzb,Now,Business,814.71,Meal,0,Cancelled,Lp,B,Oli,9.87,2,Btm,Oxu,Gsxr,Bxwb,Yes,No Meal,Available,True,False,False,0,No,British Airways,6
11,4121,2023-11-27 11:16:07,2023-09-14 22:47:52,07:09:13,16:02:08,Bihs,Atmlz,Day,First,410.46,No Extras,0,Cancelled,Qd,B,Xia,2.73,1,Zua,Ngb,Henp,Zdiw,Yes,Vegetarian,Not Available,True,False,False,2,No,Skywest Airlines,2
9,4774,2023-04-24 22:45:56,2023-01-01 05:14:22,21:25:37,14:25:47,Bhtj,Hsojt,Miv,Business,907.36,Meal,0,Confirmed,Op,D,Liw,9.67,0,Rcu,Tdy,Oqbe,Srtl,Yes,Vegan,Not Available,True,False,False,0,Yes,Hawaiian Airlines,6
